name,gender
Mary Colquhoun,f
Ken Mok,m
Sarah Pillsbury,f
John Wyndham,m
Howard E. Smith,m
Mark Gordon,m
Van Toffler,m
Don Carmody,m
Peter Safran,m
Danny Elfman,m
Dean Riesner,m
Jonathan McKinstry,m
Neil A. Machlis,m
Jim Abrahams,m
Morgan O'Sullivan,m
Warren Beatty,m
David Ross,m
Alexandre Desplat,m
Rudd Simmons,m
John Hughes,m
Ellen Lewis,f
Elizabeth Banks,f
William Wheeler,m
Olivier Megaton,m
Nicola Morrow,f
Peter Berg,m
Marco Beltrami,m
Renee Ehrlich Kalfus,f
Brendan Hood,m
Dino De Laurentiis,m
Justin Zackham,m
Sarah Sprawls,f
Kevin Feige,m
Andrew G. Vajna,m
Florence Ryerson,f
Derek R. Hill,m
Mary Vernieu,f
Mary C. Rolfes,f
Mike Fleiss,m
Jonathan Lynn,m
David Arnold,m
Janet Hirshenson,f
Rosa J. Colón,f
Michael Berenbaum,m
Ellen Lewis,f
Armyan Bernstein,m
Richard Matheson,m
Carol Ramsey,f
Peter Robb-King,m
Menahem Golan,m
Tricia Wood,f
Don Ellis,m
Terence Winter,m
Terence Blanchard,m
Clare C. Freeman,f
Robert Elswit,m
Tessa Ross,f
Danny Dimbort,m
Herman A. Blumenthal,m
Michael G. Wilson,m
Jonathan Wales,m
Mike Karz,m
Marc Wolff,m
John Hughes,m
Jeanne McCarthy,f
Patrice Ledoux,m
Bill Melendez,m
Joseph MacDonald,m
Renetta G. Amador,f
Steven Zaillian,m
John Paino,m
Michael Bay,m
G.A. Aguilar,m
Kevin Kiner,m
David Bloch,m
Alejandro González Iñárritu,m
David Kirschner,m
Scott Waugh,m
Douglas Higgins,m
Frank Marshall,m
Zane D. Bruce,m
Ethan Van der Ryn,m
Eric Treml,m
Anurag Kashyap,m
Patrick Drummond,m
Geoffrey Kirkland,m
Tom Johnson,m
Donald E. Thorin,m
Lisa Beach,f
Chris Columbus,m
Eric R Salas,m
Roberto Benigni,m
Miroslav Ondříček,m
Harold Ramis,m
James Wright,m
Jeff Knipp,m
Jennifer Williams,f
Alfred Junge,m
Robert Shapiro,m
Martin Lawrence,m
Katsuya Terada,m
Joel Coen,m
Avi Arad,m
Robert Gould,m
Eric Sundahl,m
Craig Mazin,m
Robert Elswit,m
Michael Giacchino,m
Norman Wexler,m
Michael D. O'Shea,m
Tom Yoda,m
Howard Feuer,m
Leigh Dunlap,f
Peggy A. Schnitzer,f
Lee Tamahori,m
Barry Levinson,m
Tony Gilroy,m
Teddy Castellucci,m
Kathryn Himoff,f
Sandra Adair,f
Louisa Velis,f
Tom Jarmusch,m
Bob Murawski,m
Suzy Benzinger,f
Jim Henrikson,m
Pilar Savone,f
Alexander Berner,m
Bong Joon-ho,m
Chris Lebenzon,m
Anastas N. Michos,m
Kristen Adams,f
Jim Kouf,m
Spike Lee,m
Jimmy Miller,m
Dustin Blauvelt,m
Russ T. Alsobrook,m
Jonathan Brackley,m
Tom Hartig,m
Elizabeth West,f
Satoshi Hashimoto,m
Gregory Jacobs,m
Harald Kügler,m
Harvey Weinstein,m
Richard H. Kline,m
Patrizia von Brandenstein,f
John Hyams,m
Ruth E. Carter,f
Matthew F. Leonetti,m
Maya Lieberman,f
Ed Verreaux,m
Ken Adam,m
Michael A. Stevenson,m
Stephanie Carroll,f
Tom Bronson,m
William H. Brown,m
Anthony Harvey,m
John Carpenter,m
Patsy Pollock,f
Hans Zimmer,m
Alex Gartner,m
Mathieu Chedid,m
Steven Lisberger,m
Peter Chung,m
Randall Balsmeyer,m
Oren Koules,m
Dariusz Wolski,m
Michael Schiffer,m
Paul Molnar,m
Jonathan Gordon,m
Russell Mulcahy,m
Ken Halsband,m
Darren Aronofsky,m
Julia Heron,f
Sean Connery,m
Jonathan Frakes,m
Mark Irwin,m
Amanda Koblin,f
Bruce Mellon,m
Camille Friend,f
Jean-Claude Van Damme,m
Geno Havens,m
Peter Farrelly,m
John Bailey,m
Bradford Johnson,m
Anna B. Sheppard,f
Kevin Hayward,m
Courtney Sheinin,f
Edward Norton,m
Richard F. Dalton,m
Frances Goodrich,f
Daniel T. Dorrance,m
Don Jakoby,m
Jonathan P. Shaw,m
Mitchell Cannold,m
Todd Garner,m
Pif,m
Andrzej Sekula,m
Robert Gillies,m
Guy de Maupassant,m
Chris Lebenzon,m
Dan Bradley,m
Jacqueline Cambas,f
Robbie Greenberg,m
P.J. Voeten,m
Darren Stein,m
James Wan,m
Arthur Freed,m
Richard Halsey,m
Bill Scott,m
Zachary Stuart-Pontier,m
Aaron Seltzer,m
Brian Avery,m
Lauren Grey,f
Dan Wallin,m
Amir Mokri,m
Denis Villeneuve,m
Christopher Lennertz,m
Jeff Apple,m
Paul Hsu,m
John Victor-Smith,m
Richard Perello,m
Bill Anagnos,m
Baz Luhrmann,m
Deborah Aquila,f
Gene Serdena,m
Dana Goldberg,f
Lee Percy,m
Robert Hein,m
Tracy Barone,f
Jerry Goldsmith,m
Thomas Saccio,m
Bill Corso,m
John F. Warren,m
Jeanne McCarthy,f
Jerome Courtland,m
Brad Lewis,m
Fede Alvarez,m
Marcel Rodriguez,m
Donald J. Malouf,m
Richard Shepherd,m
Rolfe Kent,m
Liza Chasin,f
Deirdre Bowen,f
Kevin DeWalt,m
Alexandre Desplat,m
Alexander Korda,m
Owen Wilson,m
Ellen Chenoweth,f
Dorival Caymmi,m
Nelson Coates,m
Peter Buchman,m
Mel Gibson,m
Kenneth Hall,m
Steven Weisberg,m
Frank Moiselle,m
Julio Macat,m
Shawn Maurer,m
David M. Dunlap,m
Lisa Stewart,f
Grady Holder,m
Richard King,m
Mark Neveldine,m
Lori Grabowski,f
Manny Siverio,m
David Levien,m
D.J. Caruso,m
Mark L. Lester,m
Stephen J. Cannell,m
David Kern,m
David Lancaster,m
Teddy Newton,m
Daniel Saxlid,m
Elizabeth Lang,f
Robert Drumheller,m
François Truffaut,m
Alan Jay Lerner,m
Roger Bate,m
Patrick Banister,m
Angelo Palazzo,m
Sarah M. Pott,f
Georges Delerue,m
Glen Scantlebury,m
Kate J. Sullivan,f
Mark Damon,m
Deborah Aquila,f
Peter Swords King,m
Lorne Balfe,m
Johnny Cannon,m
Ilene Pickus,f
Randall Wallace,m
Scott Mednick,m
Deborah Aquila,f
Marcia Ross,f
Paco Plaza,m
David Heyman,m
William Shakespeare,m
Jane Wildgoose,f
David Hoberman,m
David Bowie,m
David Petrarca,m
Kevin Bassinson,m
Jaco Van Dormael,m
Richard Brener,m
Debra Schutt,f
Farrah Fox-Collis,f
Mort Nathan,m
Marie-Soleil Dénommé,f
Lorenzo Senatore,m
Dean Semler,m
Bernard Campan,m
Max Leitman,m
Chris Bacon,m
William Wheeler,m
Aaron Parry,m
Mayne Berke,m
Wayne Wahrman,m
Kevin Williamson,m
Steven Knight,m
Alfred Hitchcock,m
Mark Swift,m
Theodore Shapiro,m
Debra McGuire,f
Paul Webster,m
Mark Tildesley,m
Tony Martinez,m
Jay Oliva,m
Mark Millar,m
Danny Dimbort,m
Jill M. Ohanneson,f
Mark W. Mansbridge,m
Virginia Burton,f
Joseph P. Reidy,m
Brian J. Gilbert,m
Tom Pollock,m
Jim Gillespie,m
Mark Bridges,m
Steve Summersgill,m
Wes Anderson,m
Bob Weinstein,m
Louis Née,m
Ken Adam,m
Paul Weitz,m
Klay Hall,m
Ilona Smyth,f
Bob Ducsay,m
Peter S. Davis,m
David Kern,m
Steve Carell,m
Robert Rodriguez,m
Julio Fernández,m
William James Teegarden,m
Judy Farr,f
Howard Shore,m
Joel Silver,m
Yvonne Sassinot de Nesle,f
Wendy Stites,f
Doug Jackson,m
Michael Seymour,m
Rob Bekuhrs,m
Judianna Makovsky,f
David Zucker,m
Scott Strauss,m
Srđan Kurpjel,m
Tom Reta,m
Federico Fellini,m
Michael Haley,m
Victor Levin,m
Dan Kneece,m
Eric Gitter,m
Mohamed AbouAhmed,m
Davis Guggenheim,m
Roy Rodhouse,m
Nathan Wang,m
Anthony Scott,m
Jerry Fleming,m
Gilbert Adler,m
William Reynolds,m
Michael Brandt,m
Leslie Urdang,f
Dan Laustsen,m
J. Roy Helland,m
Jonny Greenwood,m
John de Borman,m
April Ferry,f
Brad Copeland,m
Greg Glienna,m
Patrick Marber,m
Philippe Le Guay,m
Steve Arnold,m
Gretchen Rau,f
Matthew Peterman,m
"Colleen Bolton ",f
Raynold Gideon,m
Anna Hill Johnstone,f
Andrew D. Schwartz,m
Sarah Mae Burton,f
Jack Green,m
David J. Bomba,m
Tom Williams,m
Peck Prior,m
Philip Kaufman,m
James Gunn,m
Philippe Rombi,m
Donna Smith,f
Robin Bhatt,m
Corri Hopkins,f
Charles Wood,m
John Powell,m
Eddie Perez,m
Dilip Shankar,m
Peter Abrams,m
William Mesa,m
Arthur Lappin,m
Brad Ingelsby,m
Mark Canton,m
Mary Jane Fort,f
Robert Wade,m
Juliet Taylor,f
Theoni V. Aldredge,f
Shelley Cook,f
William Mesa,m
Niki Caro,f
Raffaella De Laurentiis,f
Mary Gail Artz,f
Mark Bennett,m
David Weissman,m
Dawn Brown,f
Ann Marie Auricchio,f
William Rose,m
Lilly Wachowski,f
Kami Asgar,m
Gitt Magrini,f
Marianne Stanicheva,f
Yakima Canutt,m
David Paris,m
Margery Simkin,f
Julie Ansell,f
Jay Friedkin,m
Larry Kemp,m
Bret Mayo,m
Francis Ford Coppola,m
David Ronn,m
John Powell,m
Mark Canton,m
Jay Van Hoy,m
Pascal Bourdiaux,m
John 'Frenchie' Berger,m
Géza Kovács,m
Abby Singer,m
Patricia A. Fullerton,f
Suzanne M. Smith,f
Woody Allen,m
Greg Anderson,m
Michael Cowles,m
Brian Bird,m
Melissa Bretherton,f
Fred Kohlmar,m
Bernard Gribble,m
Pembroke J. Herring,m
Lisa Zeno Churgin,f
Pam Dixon,f
Steve Faber,m
Jean Louis,m
Jonas Talkington,m
Arnold Stiefel,m
George Zakk,m
Will Blount,m
James Newton Howard,m
John Lesher,m
Dean Eilertson,m
Deborah Everton,f
Christopher Mapp,m
Devon Miller,m
Lata Ryan,f
Greg Glienna,m
Howard Korder,m
Cathy Sandrich,f
Oliver Wood,m
Florian Schereck,m
Christine Miller,f
Bradley Cooper,m
Christophe Gans,m
William Yeh,m
James V. Hart,m
Selena Arizanovic,f
Peter Smokler,m
Tom Nelson,m
David Rotondo,m
Richard Linklater,m
Michael Kaplan,m
Cornelia Funke,f
Jacob Pechenik,m
Bernard Herrmann,m
Suzanne M. Smith,f
Joel Silver,m
Michael Preger,m
Catherine Allinson,f
Brian De Palma,m
Mark Gordon,m
Scott Sanders,m
Tony Pueo,m
Gregg Toland,m
Bradley Stonesifer,m
Giuseppe Verdi,m
Andrew Weisblum,m
Alexandre Desplat,m
Basil Keys,m
Debra James,f
Pat Proft,m
Gina Prince-Bythewood,f
Juliet Taylor,f
Judy Shrewsbury,f
Christopher Greenbury,m
Becky Johnston,f
Alan Fine,m
Robert Easton,m
Jim Abrahams,m
Anthony Marinelli,m
Howard Shore,m
Renny Harlin,m
Na Hong-jin,m
Pamela Martin,f
Eric Kopeloff,m
Sean Kennedy,m
Steve Rash,m
David Wicht,m
Georges Auric,m
Thomas Newman,m
Don Coscarelli,m
Marko A. Costanzo,m
Pierre Guffroy,m
Craig Kyle,m
Alejandro González Iñárritu,m
Lloyd Kaufman,m
Don Diers,m
John S. Lyons,m
Markus Eckert,m
George P. Wilbur,m
Anya Colloff,f
Stephen J. Eads,m
Jonathan Winfrey,m
Scott Derrickson,m
Katia Wyszkop,f
Casey Hotchkiss,m
Robert Leighton,m
Richard King,m
Margery Simkin,f
Eileen Dennehy,f
Laura Jean Shannon,f
Fred Schuler,m
Ted Elliott,m
Isabelle Sobelman,f
David Collins,m
Bruno Nicolai,m
Lee Rich,m
Theo van de Sande,m
John Morris,m
Mark Christopher,m
John Kasarda,m
Barry Levinson,m
Gloria Gresham,f
William Mesa,m
Paolo Sorrentino,m
Penny Daniels,f
Peter Berg,m
Bob Simmons,m
Wayne Dalglish,m
John Walton,m
Stephen Marsh,m
Michael A. Stevenson,m
Larry Bock,m
Kelli Lerner,f
Charlie Revai,m
Lindy Hemming,f
James Horner,m
Melissa Elliott,f
Mary Selway,f
Joel McNeely,m
Peter Del Vecho,m
Rodger Maus,m
Daniel Saxlid,m
Paul Soter,m
Marco Beltrami,m
Hiro Narita,m
Bill Boes,m
Mary Vernieu,f
Karl Walter Lindenlaub,m
Guy Potgieter,m
Kevin Smith,m
Jennifer Hawks,f
Patricia Churchill,f
Hans Funck,m
John Williams,m
Bryan Singer,m
Newton Thomas Sigel,m
Michael Browning,m
Julia Castle,f
Nora Ephron,f
Tom Woodruff Jr.,m
Deborah J. Page,f
Sheldon Kahn,m
Kim Tae-seong,m
Giannina Facio,f
Susan Hegarty,f
Rainer Kaufmann,m
Francis Ford Coppola,m
Suzanne M. Smith,f
Dan Harder,m
Bill Davis,m
Robert Eber,m
Elizabeth West,f
Rolfe Kent,m
Carlos Conti,m
Barbara Kelly,f
Graham King,m
Ken Adam,m
Gabe Torres,m
Harold Michelson,m
Gary Fettis,m
Philippe Rousselot,m
Orson Welles,m
Lisa K. Sessions,f
Peter Amundson,m
Stephen Noble,m
Michael J. Benavente,m
Peter Rogness,m
Howard Feuer,m
Tom Stern,m
Matthew L. Kasten,m
Sarah Flack,f
Peter Kent,m
Stanley S. Canter,m
Hugh Bateup,m
Mark Mothersbaugh,m
Fred M. Wilcox,m
John Panzarella,m
Lindsey Hayes Kroeger,f
Joan Bradshaw,f
Terence Blanchard,m
Bernard Newman,m
Chuck Finch,m
Jeremy Stanbridge,m
Bruce Sharman,m
Simon Wakefield,m
Tim Galvin,m
Remi Adefarasin,m
Avy Kaufman,f
Eben Bolter,m
Doug Compton,m
Michael Seresin,m
Walter Wottitz,m
Martin Bregman,m
Dino De Laurentiis,m
Coreen Mayrs,f
Carl Theodor Dreyer,m
Vladimir Cosma,m
Colin Wilson,m
Jeanne Allgood,f
Helen Jarvis,f
Franco Rossellini,m
Andrew Lesnie,m
Rolfe Kent,m
Adam Wingard,m
Jim Thomas,m
Woody Allen,m
Wendy Japhet,f
Andy Cohen,m
Donna Gigliotti,f
Andrew Sugerman,m
Sylvie Landra,f
Stanley Kubrick,m
Kym Barrett,f
Fatih Akin,m
Jeannine Oppewall,f
Nicole Holofcener,f
Lucas Foster,m
Michael White,m
Michael Connell,m
Geno Havens,m
Terri Taylor,f
Mamoru Oshii,m
Andrew Stanton,m
Michael Buchanan,m
Geoffrey S. Grimsman,m
Diane L. Sabatini,f
Robert Stevenson,m
Andrea Sperling,f
Tom Holland,m
Dylan Tichenor,m
Claudio Amaral Peixoto,m
Andy Nicholson,m
Paul Westerberg,m
Danny Pang,m
Kevin Feige,m
Luc Besson,m
Shaheen Baig,f
Anna Hill Johnstone,f
Bill Condon,m
Kristi Zea,f
Gary Lucchesi,m
Shim Hyung-Rae,m
Leslie Holleran,f
Edward R. Pressman,m
Betsy Fels,f
Paul Williamson,m
Dave Morrison,m
David S. Goyer,m
Kim Jee-woon,m
Ivan Reitman,m
Mark DiSalle,m
William H. Burton Jr.,m
Scott E. Anderson,m
Diana Cilliers,f
Scott A. Jennings,m
Mary Shelley,f
Ron Clements,m
Nancy Nayor,f
J.J. Abrams,m
Arnon Milchan,m
Paul Cantelon,m
Brian Burns,m
Ai-Ling Lee,f
Cindy Evans,f
George J. Folsey,m
Byron Howard,m
Lara Fox,f
Liz Mullane,f
John Ottman,m
Jon Brion,m
Paulette Victor-Lifton,f
Judd Apatow,m
Ron Bochar,m
David Lowery,m
Spike Jonze,m
John Lasseter,m
Brigham Taylor,m
John Thompson,m
Georgina Yarhi,f
Bradley Fuller,m
Charlie Revai,m
Stephen Herek,m
Kelly Oxford,m
Brad Southwick,m
Mark Jones,m
Aggie Guerard Rodgers,f
Harry Jackson,m
Debra Hayward,f
Susan Lynch,f
Sebastian Milito,m
Lisa Tomczeszyn,m
Lorenzo di Bonaventura,m
Alfred Hitchcock,m
Leonard J. South,m
Allison Jones,f
Tim Chau,m
Bud S. Smith,m
Chris van Allsburg,m
Marina Foïs,f
Maurice Jarre,m
Jeffrey M. Werner,m
Tim Bevan,m
Wolfgang Reitherman,m
Bob Weinstein,m
Akira Kurosawa,m
Lilly Kilvert,f
Doug Jackson,m
Zach Staenberg,m
John Scott,m
Albert R. Broccoli,m
Laurie MacDonald,f
Robert Ramsey,m
Kent H. Johnson,m
Susan Glickman,f
Michael Kahn,m
Chris Gorak,m
Ned Tanen,m
Mark Gingras,m
Kim Jee-woon,m
Thad Luckinbill,m
Jack Sholder,m
Karlheinz Stockhausen,m
Christine Bonnem,f
Lasse Hallström,m
Robert F. Boyle,m
Steve Coogan,m
Marit Allen,f
Ronald Roose,m
Jason Segel,m
Eric Larson,m
Dante Spinotti,m
Mic Rodgers,m
Winston Hibler,m
Jim Miller,m
Paul Maslansky,m
Steve Kloves,m
Andrew Saxe,m
Michael Prupas,m
Noah Baumbach,m
Mak Chun-Hung,m
Enrique Chediak,m
Mark Gatiss,m
Phil Hay,m
Julie Bergman Sender,f
Mark Garcia,m
Gabriel Cowan,m
Andrew Laws,m
Ed Gass-Donnelly,m
Matthew Hannam,m
James Whitaker,m
Jack Warner,m
Ottaviano Dell'Acqua,m
Nina Gold,f
Mike Richardson,m
Charles Band,m
Peter Berg,m
Cory Geryak,m
Philip Schulz-Deyle,m
Darren Aronofsky,m
Tricia Wood,f
Jerry Fleming,m
Alan Marshall,m
Danny Elfman,m
Marvin Hamlisch,m
Jessica Horáthová,f
Dennis Virkler,m
Liev Schreiber,m
Mike Bingham,m
Chris Morgan,m
Ashok Amritraj,m
Harvey Weinstein,m
Billy Weber,m
Gregory Nicotero,m
Andrew Niccol,m
Howard Shoup,m
Michelle Guish,f
Jay Cocks,m
Michael Trent,m
John Pomeroy,m
Ryan Rowe,m
Walter P. Martishius,m
David Dare Parker,m
Shigeru Watanabe,m
Lizie Gower,f
Josann McGibbon,f
Richard Macdonald,m
Terry Woods,m
Tony Scott,m
Matt Groening,m
Venus Kanani,f
Bill Conti,m
Scott Kramer,m
Marlene Stewart,f
Michyl-Shannon Quilty,f
Ellen Chenoweth,f
Stevie Myers,f
Rob Marshall,m
Patrick Dodd,m
Matteo Garrone,m
Cynthia Amsden,f
Marcia Shulman,f
Bud Davis,m
Sarah Mays,f
Alan Robert Murray,m
Floyd Mutrux,m
Aaron Moorhead,m
Celia Haining,f
Matthew Wood,m
Rainer Klausmann,m
Hiro Narita,m
Peter Jackson,m
Walt Becker,m
Deborah Newhall,f
Cindy M. Ichikawa,f
Stephen Warbeck,m
James Horner,m
Joyce Maynard,f
Jade Healy,f
David Goodis,m
Helen Hunt,f
Joe Condren,m
Elizabeth Calderhead,f
Tony Mark,m
Kara Lindstrom,f
Alexander Witt,m
Michael Costigan,m
Michael Kamen,m
Michael Haley,m
Sarah Finn,f
Michel Magne,m
Robert Greenhut,m
Ben Taylor,m
Roger Birnbaum,m
Daniel Landin,m
Will Ferrell,m
Charles Previn,m
Sacha Baron Cohen,m
Tom Williams,m
George Tabori,m
Franklin Milton,m
Alex Daniels,m
Gregory Jacobs,m
Trish Keating,f
John Cassavetes,m
Harvey Weinstein,m
Vera Caspary,m
Tarsem Singh,m
David Scheunemann,m
John Williams,m
Christopher Brown,m
François-Renaud Labarthe,m
Abigail Murray,f
Chris Hanley,m
Terence Blanchard,m
Robert De Niro,m
Robert 'Bobby Z' Zajonc,m
Sharron Reynolds,f
Michael Nitsberg,m
Wes Anderson,m
Richard Halsey,m
Adina Shore,f
Chris Butler,m
Antonio Pinto,m
Gary Trousdale,m
Christopher Markus,m
"Étienne Charry",f
Laura Gary,f
Kwong Wing Chan,m
Petrea Burchard,f
Jade Healy,f
Mary Vernieu,f
Beth Jochem Besterveld,f
Joshua Anderson,m
Edward Norton,m
Kim Davis-Wagner,f
Glenn McQueen,m
Norman Reynolds,m
Mauro Borrelli,m
Cat Villiers,f
Diane Friedman,f
Jan A.P. Kaczmarek,m
Beth Ann Lundin,f
Jim Clark,m
Jack P. Pierce,m
Alice Arlen,f
Brent Goldberg,m
Luciano Tovoli,m
Leonard Engelman,m
Mary Selway,f
Greg Gardiner,m
Aaron Stell,m
Françoise Menidrey,m
Jim Abrahams,m
Jörn Poetzl,m
Patrick Drummond,m
Mark Gordon,m
William Shakespeare,m
J. Peter Robinson,m
Stan Winston,m
Randall Poster,m
James W. Skotchdopole,m
Jim Strain,m
Jeffrey Stott,m
Deborah Aquila,f
Robert Schumann,m
Eiko Ishioka,f
Michael Kaplan,m
Matt Kutcher,m
Alan Silvestri,m
Atlin Mitchell,f
Ben Wheatley,m
Magali Guidasci,f
Mitchell Amundsen,m
Barbara Heller,f
Nancy Young,f
David Handman,m
Don Zimmerman,m
Shira Hockman,f
Sid Krofft,m
Phil Tippett,m
Martin Foley,m
John Mathieson,m
Nicola Dunn,f
Cleve Landsberg,m
P.J. Voeten,m
Harry Gregson-Williams,m
Adrian Biddle,m
Jack Martin Smith,m
Stephen Gaghan,m
Paul Inglis,m
John Glen,m
Todd Garner,m
Kelly Oxford,m
Michael Taylor,m
Christophe Beck,m
Catherine Haight,f
Jennifer Williams,f
Roman Coppola,m
Geoffrey Brandt,m
Joseph A. Valentine,m
Joseph M. Schenck,m
James Bamford,m
Charlie Kaufman,m
Ridley Scott,m
Franck Gastambide,m
Cristina Weigmann,f
Randy Bricker,m
Hayao Miyazaki,m
Carter Burwell,m
John Myhre,m
Lauren Montgomery,f
Cindy Carr,f
Adam Lawson,m
Jody Levin,m
Louis D'Esposito,m
George Drakoulias,m
Stephenie Meyer,f
Paul Walker,m
Jean Dujardin,m
Françoise Menidrey,m
Paul Engelen,m
Tom Bellfort,m
Andrew J. Cohen,m
Leon Vitali,m
A. Arnold Gillespie,m
Céline Sciamma,f
Charles Wood,m
Cliff Lanning,m
Fabrice Eboué,m
Mark Duplass,m
Eric Fellner,m
Lori Grabowski,f
Jimmy Hayward,m
Charles H. Maguire,m
Daniel Toscan du Plantier,m
Debra James,f
Roger Deakins,m
Dody Dorn,f
David Sanborn,m
Stuart A. Reiss,m
Emily Young,f
Anna Worley,f
Fred Schuler,m
Alex Gartner,m
Richard Portman,m
Santo Loquasto,m
Michelle Wade Byrd,f
Myke Michaels,m
Lionel Lindon,m
Peter Zeitlinger,m
Bryan Burk,m
Guillermo del Toro,m
Jason Eisener,m
John Skipp,m
Mic Rodgers,m
Michel Gondry,m
Mac Smith,m
Joseph Ruben,m
Akira Toriyama,m
Nicole Brown,f
Michael Haneke,m
John Hughes,m
Barry Levinson,m
Caitlin McKenna-Wilkinson,f
Charlize Theron,f
Joseph G. Aulisi,m
Priscilla John,f
Rudolph Sternad,m
Alain Sarde,m
Adam McKay,m
Deirdre Bowen,f
Harry Stradling Sr.,m
Walt Disney,m
Teresa Eckton,f
Yarrow Cheney,m
Norman Garwood,m
Alfonso Avincola,m
Jack Nitzsche,m
Maureen Kropf,f
Francesco De Luca,m
Chad Gomez Creasey,m
James Cameron,m
Bud Luckey,m
David Heyman,m
Margot Ready,f
Steven Seagal,m
Janty Yates,f
Romain Rojtman,m
Ariana Preece,f
Scott Conrad,m
Carol Oditz,f
Howard Michael Gould,m
Shaheen Baig,f
Nicolas Ronchi,m
Arthur Edeson,m
Peter Cheung,m
Victoria Thomas,f
Dennis Gassner,m
David Mackenzie,m
John Boorman,m
Eric Darnell,m
Brad Pitt,m
Fernando Meirelles,m
Jeff Tremaine,m
Leigh Whannell,m
Maria Maggenti,f
Harry Julian Fink,m
Scott Martin Gershin,m
Richard Curtis,m
Anna Pinnock,f
Kayla Emter,f
Willie D. Burton,m
Leonardo DiCaprio,m
François Truffaut,m
Darius Khondji,m
Brad Simpson,m
Karen Walton,f
Robert Richardson,m
Sharon Seymour,f
Alex Kurtzman,m
John Moore,m
D.V. DeVincentis,m
Jeffrey Kurland,m
Ann Roth,f
James Glennon,m
Ted Field,m
Otto Preminger,m
Steve Joyner,m
Luis de la Madrid,m
Bruce Crone,m
Albert Hackett,m
Priscilla John,f
Michael Suby,m
Aaron Moorhead,m
Stephen Susco,m
Gary Chang,m
Wayne Griffin,m
Frank Cottrell Boyce,m
Avi Arad,m
Jérôme Géronimi,m
John Lee Hancock,m
Georgina Yarhi,f
John Lounsbery,m
Tessa Ross,f
Alissa M. Kantrow,f
James Bolt,m
Victor J. Kemper,m
Robert Guerra,m
Marny Eng,f
Steven Rosenblum,m
Mike Miller,m
Robert Shallcross,m
Michael Barry,m
Susan Littenberg,f
Luca Mercuri,m
Ferdinando Scarfiotti,m
Kaare Andrews,m
Alexandre Trauner,m
Daniel P. Hanley,m
Bonnie Timmermann,f
Sarah Edwards,f
Robert Fraisse,m
Jared Bush,m
Martin Brest,m
Christina Moore,f
Alexandre Desplat,m
Grace Gilroy,f
Eli Roth,m
Kathleen Bennett,f
Mindy Marin,f
Mark Solomon,m
Charlie Clouser,m
Gabriel Axel,m
Gary Goldman,m
William Hoy,m
Bill Paxton,m
Patrick Hughes,m
John Carpenter,m
Russ Howard III,m
Stanley R. Jaffe,m
Duncan Wheeler,m
Robert F. Colesberry,m
Rich Thorne,m
Roberto Orci,m
Jerry Bruckheimer,m
Kimmo Rajala,m
Bonnie Yamahiro,f
Mardik Martin,m
Bob Edwards,m
Oliver Wood,m
Sylvester Stallone,m
Bill Livingston,m
Edwin B. Willis,m
Jeremy Iacone,m
Craig Mazin,m
Maurice Jarre,m
Karen Golden,f
Martin Campbell,m
Tom Wheeler,m
Larry J. Franco,m
Jon Brion,m
James Basevi,m
Arlene Klasky,f
David Engelbach,m
Zigmund Gron,m
Steven Spielberg,m
Michael O'Farrell,m
Jack Giarraputo,m
Randy Huke,m
Jeffrey Silver,m
Ng See-Yuen,m
Steve Mirkovich,m
Jack Rollins,m
Jon Harris,m
Amelia Chen Miley,f
Nancy Deren,f
J.C. Spink,m
Eve Stewart,f
Sammy Sheldon,f
Nancy Nayor,f
"Frank Capra, Jr.",m
Helen Caldwell,f
Richard Malzahn,m
Don Bluth,m
Milena Canonero,f
Benoît Bechet,m
David Copperfield,m
Susie Figgis,f
Jeff Driver,m
Dan Coplan,m
Megan Ellison,f
Mike Nichols,m
Anders Thomas Jensen,m
Hannah Beachler,f
Ashley Bell,f
Juliet Taylor,f
Laurent Pétin,m
Lubomir Misak,m
John Bailey,m
Irving Berlin,m
Ken Annakin,m
David Tattersall,m
Dawn Lunsford,f
Kouji Morimoto,m
Marty Hornstein,m
John Harrison,m
Scott Niemeyer,m
Michael Apted,m
Michael Schlingmann,m
William Tyrer,m
Ida Random,f
Donna Isaacson,f
John Lasseter,m
Ron Clements,m
Art Linson,m
Barry Sonnenfeld,m
Len Wiseman,m
Mary Hyde-Kerr,f
David Parker,m
Michael Anthony Travers,m
Cordell McQueen,m
Andrew Ackland-Snow,m
George Tomasini,m
Julia Blackman,f
Tim Suhrstedt,m
Ruth Morley,f
James J. Murakami,m
Chris McKenna,m
Aaron Zigman,m
Yorick Le Saux,m
Don E. FauntLeRoy,m
Norman Newberry,m
Freddie Young,m
Marc Butan,m
Colin Jones,m
Graeme Revell,m
Lisa Tomczeszyn,m
Bradley Fuller,m
Alfred Uhry,m
Stuart Rose,m
Naoki Satô,m
Fran Walsh,f
Mike Prestwood Smith,m
Marco Beltrami,m
Kevin Thompson,m
John S. Moyer,m
David Parker,m
Derek Cianfrance,m
Thomas Newman,m
Kenneth Walker,m
Sharon Seymour,f
Karen Lunder,f
Stanley Kubrick,m
Fabrice Eboué,m
Brian Avery Galligan,m
Richard S. Wright,m
Caroline Biggerstaff,f
Mary Sweeney,f
Tomas Voth,m
Regina Graves,f
Chuck Martinez,m
Glen MacPherson,m
Mary A. Kelly,f
Kerry Barden,m
